rec05_6;+5 Recon;;;;;;;;;;;;;;
rec05_7;+5 Recon;;;;;;;;;;;;;;
rec05_8;+5 Recon;;;;;;;;;;;;;;
rec05_9;+5 Recon;;;;;;;;;;;;;;
rec05_10;+5 Recon;;;;;;;;;;;;;;
rec05_11;+5 Recon;;;;;;;;;;;;;;
rec05_12;+5 Recon;;;;;;;;;;;;;;
rec05_13;+5 Recon;;;;;;;;;;;;;;
rec05_14;+5 Recon;;;;;;;;;;;;;;
rec05_15;+5 Recon;;;;;;;;;;;;;;
rec05_16;+5 Recon;;;;;;;;;;;;;;
rec05_17;+5 Recon;;;;;;;;;;;;;;
rec05_18;+5 Recon;;;;;;;;;;;;;;
rec05_19;+5 Recon;;;;;;;;;;;;;;
rec05_20;+5 Recon;;;;;;;;;;;;;;
rec05_21;+5 Recon;;;;;;;;;;;;;;
rec05_22;+5 Recon;;;;;;;;;;;;;;
rec05_23;+5 Recon;;;;;;;;;;;;;;
rec05_24;+5 Recon;;;;;;;;;;;;;;
rec05_25;+5 Recon;;;;;;;;;;;;;;
rec05_26;+5 Recon;;;;;;;;;;;;;;
rec05_27;+5 Recon;;;;;;;;;;;;;;
rec05_28;+5 Recon;;;;;;;;;;;;;;
rec05_29;+5 Recon;;;;;;;;;;;;;;
rec05_30;+5 Recon;;;;;;;;;;;;;;
rec05_31;+5 Recon;;;;;;;;;;;;;;
rec05_32;+5 Recon;;;;;;;;;;;;;;
rec05_33;+5 Recon;;;;;;;;;;;;;;
rec05_34;+5 Recon;;;;;;;;;;;;;;
rec05_35;+5 Recon;;;;;;;;;;;;;;
rec05_36;+5 Recon;;;;;;;;;;;;;;
rec05_37;+5 Recon;;;;;;;;;;;;;;
rec05_38;+5 Recon;;;;;;;;;;;;;;
rec05_39;+5 Recon;;;;;;;;;;;;;;
rec05_40;+5 Recon;;;;;;;;;;;;;;
rec10_1;+10 Recon;;;;;;;;;;;;;;
rec10_2;+10 Recon;;;;;;;;;;;;;;
rec10_3;+10 Recon;;;;;;;;;;;;;;
rec10_4;+10 Recon;;;;;;;;;;;;;;
rec10_5;+10 Recon;;;;;;;;;;;;;;
rec10_6;+10 Recon;;;;;;;;;;;;;;
rec10_7;+10 Recon;;;;;;;;;;;;;;
rec10_8;+10 Recon;;;;;;;;;;;;;;
rec10_9;+10 Recon;;;;;;;;;;;;;;
rec10_10;+10 Recon;;;;;;;;;;;;;;
rec10_11;+10 Recon;;;;;;;;;;;;;;
rec10_12;+10 Recon;;;;;;;;;;;;;;
rec10_13;+10 Recon;;;;;;;;;;;;;;
rec10_14;+10 Recon;;;;;;;;;;;;;;
rec10_15;+10 Recon;;;;;;;;;;;;;;
rec10_16;+10 Recon;;;;;;;;;;;;;;
rec10_17;+10 Recon;;;;;;;;;;;;;;
rec10_18;+10 Recon;;;;;;;;;;;;;;
rec10_19;+10 Recon;;;;;;;;;;;;;;
rec10_20;+10 Recon;;;;;;;;;;;;;;
rec10_21;+10 Recon;;;;;;;;;;;;;;
rec10_22;+10 Recon;;;;;;;;;;;;;;
rec10_23;+10 Recon;;;;;;;;;;;;;;
rec10_24;+10 Recon;;;;;;;;;;;;;;
rec10_25;+10 Recon;;;;;;;;;;;;;;
rec10_26;+10 Recon;;;;;;;;;;;;;;
rec10_27;+10 Recon;;;;;;;;;;;;;;
rec10_28;+10 Recon;;;;;;;;;;;;;;
rec15_1;+15 Recon;;;;;;;;;;;;;;
rec15_2;+15 Recon;;;;;;;;;;;;;;
rec15_3;+15 Recon;;;;;;;;;;;;;;
rec15_4;+15 Recon;;;;;;;;;;;;;;
rec15_5;+15 Recon;;;;;;;;;;;;;;
rec15_6;+15 Recon;;;;;;;;;;;;;;
rec15_7;+15 Recon;;;;;;;;;;;;;;
rec15_8;+15 Recon;;;;;;;;;;;;;;
rec15_9;+15 Recon;;;;;;;;;;;;;;
rec15_10;+15 Recon;;;;;;;;;;;;;;
rec15_11;+15 Recon;;;;;;;;;;;;;;
rec15_12;+15 Recon;;;;;;;;;;;;;;
att05_1;-0.5 Attrition;;;;;;;;;;;;;;
att05_2;-0.5 Attrition;;;;;;;;;;;;;;
att05_3;-0.5 Attrition;;;;;;;;;;;;;;
att05_4;-0.5 Attrition;;;;;;;;;;;;;;
att05_5;-0.5 Attrition;;;;;;;;;;;;;;
att05_6;-0.5 Attrition;;;;;;;;;;;;;;
att05_7;-0.5 Attrition;;;;;;;;;;;;;;
att05_8;-0.5 Attrition;;;;;;;;;;;;;;
att05_9;-0.5 Attrition;;;;;;;;;;;;;;
att05_10;-0.5 Attrition;;;;;;;;;;;;;;
att05_11;-0.5 Attrition;;;;;;;;;;;;;;
att05_12;-0.5 Attrition;;;;;;;;;;;;;;
att05_13;-0.5 Attrition;;;;;;;;;;;;;;
att05_14;-0.5 Attrition;;;;;;;;;;;;;;
att05_15;-0.5 Attrition;;;;;;;;;;;;;;
att05_16;-0.5 Attrition;;;;;;;;;;;;;;
att05_17;-0.5 Attrition;;;;;;;;;;;;;;
att05_18;-0.5 Attrition;;;;;;;;;;;;;;
att05_19;-0.5 Attrition;;;;;;;;;;;;;;
att05_20;-0.5 Attrition;;;;;;;;;;;;;;
att05_21;-0.5 Attrition;;;;;;;;;;;;;;
att05_22;-0.5 Attrition;;;;;;;;;;;;;;
att05_23;-0.5 Attrition;;;;;;;;;;;;;;
att05_24;-0.5 Attrition;;;;;;;;;;;;;;
att05_25;-0.5 Attrition;;;;;;;;;;;;;;
att05_26;-0.5 Attrition;;;;;;;;;;;;;;
att05_27;-0.5 Attrition;;;;;;;;;;;;;;
att05_28;-0.5 Attrition;;;;;;;;;;;;;;
att05_29;-0.5 Attrition;;;;;;;;;;;;;;
att05_30;-0.5 Attrition;;;;;;;;;;;;;;
att05_31;-0.5 Attrition;;;;;;;;;;;;;;
att05_32;-0.5 Attrition;;;;;;;;;;;;;;
att05_33;-0.5 Attrition;;;;;;;;;;;;;;
att05_34;-0.5 Attrition;;;;;;;;;;;;;;
att05_35;-0.5 Attrition;;;;;;;;;;;;;;
att05_36;-0.5 Attrition;;;;;;;;;;;;;;
att05_37;-0.5 Attrition;;;;;;;;;;;;;;
att05_38;-0.5 Attrition;;;;;;;;;;;;;;
att05_39;-0.5 Attrition;;;;;;;;;;;;;;
att05_40;-0.5 Attrition;;;;;;;;;;;;;;
att10_1;-1 Attrition;;;;;;;;;;;;;;
att10_2;-1 Attrition;;;;;;;;;;;;;;
att10_3;-1 Attrition;;;;;;;;;;;;;;
att10_4;-1 Attrition;;;;;;;;;;;;;;
att10_5;-1 Attrition;;;;;;;;;;;;;;
att10_6;-1 Attrition;;;;;;;;;;;;;;
att10_7;-1 Attrition;;;;;;;;;;;;;;
att10_8;-1 Attrition;;;;;;;;;;;;;;
att10_9;-1 Attrition;;;;;;;;;;;;;;
att10_10;-1 Attrition;;;;;;;;;;;;;;
att10_11;-1 Attrition;;;;;;;;;;;;;;
att10_12;-1 Attrition;;;;;;;;;;;;;;
att10_13;-1 Attrition;;;;;;;;;;;;;;
att10_14;-1 Attrition;;;;;;;;;;;;;;
att10_15;-1 Attrition;;;;;;;;;;;;;;
att10_16;-1 Attrition;;;;;;;;;;;;;;
att10_17;-1 Attrition;;;;;;;;;;;;;;
att10_18;-1 Attrition;;;;;;;;;;;;;;
att10_19;-1 Attrition;;;;;;;;;;;;;;
att10_20;-1 Attrition;;;;;;;;;;;;;;
att10_21;-1 Attrition;;;;;;;;;;;;;;
att10_22;-1 Attrition;;;;;;;;;;;;;;
att10_23;-1 Attrition;;;;;;;;;;;;;;
att10_24;-1 Attrition;;;;;;;;;;;;;;
att10_25;-1 Attrition;;;;;;;;;;;;;;
att10_26;-1 Attrition;;;;;;;;;;;;;;
att10_27;-1 Attrition;;;;;;;;;;;;;;
att10_28;-1 Attrition;;;;;;;;;;;;;;
att15_1;-1.5 Attrition;;;;;;;;;;;;;;
att15_2;-1.5 Attrition;;;;;;;;;;;;;;
att15_3;-1.5 Attrition;;;;;;;;;;;;;;
att15_4;-1.5 Attrition;;;;;;;;;;;;;;
att15_5;-1.5 Attrition;;;;;;;;;;;;;;
att15_6;-1.5 Attrition;;;;;;;;;;;;;;
att15_7;-1.5 Attrition;;;;;;;;;;;;;;
att15_8;-1.5 Attrition;;;;;;;;;;;;;;
att15_9;-1.5 Attrition;;;;;;;;;;;;;;
att15_10;-1.5 Attrition;;;;;;;;;;;;;;
att15_11;-1.5 Attrition;;;;;;;;;;;;;;
att15_12;-1.5 Attrition;;;;;;;;;;;;;;
1a1d_1;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_2;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_3;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_4;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_5;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_6;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_7;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_8;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_9;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_10;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_11;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_12;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_13;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_14;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_15;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_16;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_17;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_18;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_19;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_20;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_21;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_22;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_23;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_24;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_25;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_26;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_27;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_28;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_29;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_30;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_31;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_32;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_33;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_34;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_35;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_36;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_37;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_38;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_39;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_40;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_41;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_42;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_43;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_44;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_45;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_46;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_47;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_48;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_49;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_50;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_51;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_52;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_53;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_54;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_55;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_56;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_57;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_58;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_59;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_60;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_61;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_62;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_63;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_64;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_65;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_66;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_67;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_68;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_69;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_70;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_71;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_72;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_73;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_74;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_75;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_76;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_77;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_78;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_79;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_80;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
1a1d_81;+1 Attack§!    +1 Defence§!;;;;;;;;;;;;;;
